3272.786621,1 
1795797.625000,1001 
2038768.125000,2001 
2126709.750000,3001 
2180173.500000,4001 
2124739.750000,5001 
2233314.500000,6001 
2239657.000000,7001 
2266805.000000,8001 
2272341.500000,9001 
2280632.250000,10001 
2283063.750000,11001 
2293188.250000,12001 
2285332.500000,13001 
2297336.000000,14001 
2295420.000000,15001 
2306604.250000,16001 
2309573.250000,17001 
2307273.250000,18001 
2308331.250000,19001 
2311262.500000,20001 
2312035.750000,21001 
2312286.250000,22001 
2316401.750000,23001 
2318108.500000,24001 
2300706.250000,25001 
2319985.000000,26001 
2317682.500000,27001 
2319101.000000,28001 
2322144.500000,29001 
2319000.750000,30001 
2317030.750000,31001 
2323589.500000,32001 
2326442.750000,33001 
2325590.000000,34001 
2325647.750000,35001 
2327373.000000,36001 
2325211.250000,37001 
2328703.000000,38001 
2329963.750000,39001 
2331915.000000,40001 
2333530.250000,41001 
2332430.000000,42001 
2326242.500000,43001 
2319458.750000,44001 
2333001.250000,45001 
2320678.000000,46001 
2322736.250000,47001 
2320134.500000,48001 
2325179.250000,49001 
2329038.750000,50001 
2324488.750000,51001 
2329947.750000,52001 
2328198.500000,53001 
2332096.250000,54001 
2328906.500000,55001 
2320661.000000,56001 
2332212.750000,57001 
2325725.250000,58001 
2334618.250000,59001 
2333324.500000,60001 
2334386.750000,61001 
2334766.250000,62001 
2331770.500000,63001 
2328876.750000,64001 
2334277.750000,65001 
2335552.750000,66001 
2336942.000000,67001 
2330870.750000,68001 
2338282.750000,69001 
2337695.250000,70001 
2334705.750000,71001 
2338116.000000,72001 
2332024.500000,73001 
2336600.250000,74001 
2337828.000000,75001 
2336362.500000,76001 
2336116.500000,77001 
2337433.250000,78001 
2337692.250000,79001 
2338578.000000,80001 
2331585.500000,81001 
2338431.000000,82001 
2332459.250000,83001 
2338534.250000,84001 
2336143.000000,85001 
2334164.250000,86001 
2334900.750000,87001 
2337458.750000,88001 
2334282.500000,89001 
2338363.250000,90001 
2335799.000000,91001 
2336588.250000,92001 
2338884.500000,93001 
2337364.500000,94001 
2338220.000000,95001 
2337581.000000,96001 
2342076.750000,97001 
2336654.250000,98001 
2333197.250000,99001 
2337787.000000,100001 
2333384.750000,101001 
2339571.750000,102001 
2340832.750000,103001 
2339145.250000,104001 
2335662.750000,105001 
2338735.000000,106001 
2336455.750000,107001 
2341720.000000,108001 
2337869.250000,109001 
2335844.750000,110001 
2334496.750000,111001 
2337683.000000,112001 
2334999.250000,113001 
2339904.000000,114001 
2340942.750000,115001 
2342227.750000,116001 
2342362.250000,117001 
2334769.500000,118001 
2338872.750000,119001 
2338103.500000,120001 
2336845.750000,121001 
2338345.250000,122001 
2341885.250000,123001 
2338743.000000,124001 
2337681.250000,125001 
2339449.000000,126001 
2341831.750000,127001 
2337838.750000,128001 
2341216.000000,129001 
2338459.250000,130001 
2340619.750000,131001 
2340059.500000,132001 
2338746.000000,133001 
2341462.000000,134001 
2339555.500000,135001 
2343049.000000,136001 
2339897.500000,137001 
2339000.000000,138001 
2339865.750000,139001 
2343694.500000,140001 
2341273.000000,141001 
2340318.750000,142001 
2341009.750000,143001 
2339225.750000,144001 
2339145.000000,145001 
2341705.250000,146001 
2339331.750000,147001 
2336516.500000,148001 
2340466.000000,149001 
2337475.500000,150001 
2339220.500000,151001 
2340877.750000,152001 
2338537.750000,153001 
2342880.000000,154001 
2341208.250000,155001 
2342682.750000,156001 
2338515.750000,157001 
2342683.500000,158001 
2339014.500000,159001 
2341986.000000,160001 
2342401.000000,161001 
2342935.750000,162001 
2341470.250000,163001 
2340580.250000,164001 
2343209.500000,165001 
2341462.250000,166001 
2341743.500000,167001 
2339726.250000,168001 
2342236.000000,169001 
2341432.250000,170001 
2341885.500000,171001 
2340149.500000,172001 
2341660.500000,173001 
2342454.250000,174001 
2342891.750000,175001 
2339401.750000,176001 
2341225.750000,177001 
2342289.500000,178001 
2342604.750000,179001 
2339363.000000,180001 
2341371.250000,181001 
2340681.250000,182001 
2342107.750000,183001 
2339822.000000,184001 
2341345.750000,185001 
2342308.750000,186001 
2342392.500000,187001 
2339883.750000,188001 
2340999.000000,189001 
2341248.750000,190001 
2340220.250000,191001 
2342480.500000,192001 
2340929.750000,193001 
2342274.000000,194001 
2339284.000000,195001 
2341293.750000,196001 
2344629.750000,197001 
2343258.500000,198001 
2343230.250000,199001 
2343660.000000,200001 
2339740.000000,201001 
2340483.000000,202001 
2342119.000000,203001 
2343043.750000,204001 
2344605.250000,205001 
2342596.500000,206001 
2342425.500000,207001 
2341328.250000,208001 
2343109.250000,209001 
2345069.750000,210001 
2344262.500000,211001 
2342552.500000,212001 
2342434.250000,213001 
2340371.750000,214001 
2340878.500000,215001 
2342602.750000,216001 
2341831.000000,217001 
2341858.250000,218001 
2342767.250000,219001 
2341035.750000,220001 
2342536.750000,221001 
2342743.750000,222001 
2342675.250000,223001 
2341519.000000,224001 
2343218.000000,225001 
2342698.500000,226001 
2344020.500000,227001 
2343456.750000,228001 
2342011.500000,229001 
2341639.250000,230001 
2342985.500000,231001 
2342436.750000,232001 
2342983.000000,233001 
2342135.250000,234001 
2343543.750000,235001 
2342743.250000,236001 
2343279.250000,237001 
2343383.750000,238001 
2341531.750000,239001 
2342785.500000,240001 
2342047.250000,241001 
2344508.250000,242001 
2340924.750000,243001 
2342368.250000,244001 
2341892.750000,245001 
2339153.750000,246001 
2344575.000000,247001 
2341268.000000,248001 
2344192.750000,249001 
