10.915243,1 
12724.845703,1001 
22932.783203,2001 
32963.535156,3001 
44083.296875,4001 
48605.304688,5001 
58036.750000,6001 
62416.976563,7001 
65048.781250,8001 
76102.304688,9001 
67344.539063,10001 
85694.250000,11001 
74385.593750,12001 
80292.734375,13001 
95726.789063,14001 
88077.968750,15001 
101230.507813,16001 
105737.476563,17001 
111523.453125,18001 
113908.039063,19001 
114678.062500,20001 
103427.726563,21001 
101296.062500,22001 
119796.875000,23001 
127299.242188,24001 
114063.468750,25001 
124737.937500,26001 
140254.000000,27001 
134088.359375,28001 
138350.343750,29001 
122260.937500,30001 
119942.734375,31001 
123405.898438,32001 
121957.164063,33001 
131587.906250,34001 
137496.078125,35001 
126708.320313,36001 
138094.343750,37001 
136662.296875,38001 
131708.968750,39001 
135241.312500,40001 
142095.687500,41001 
134066.421875,42001 
134003.328125,43001 
134910.328125,44001 
139233.609375,45001 
135017.093750,46001 
138002.812500,47001 
143974.203125,48001 
141756.578125,49001 
134706.421875,50001 
158027.484375,51001 
155340.484375,52001 
149290.187500,53001 
157561.343750,54001 
147022.187500,55001 
152893.312500,56001 
147745.625000,57001 
145621.390625,58001 
149725.937500,59001 
147922.343750,60001 
153821.515625,61001 
150683.546875,62001 
153991.500000,63001 
154464.921875,64001 
166904.609375,65001 
147729.250000,66001 
158454.718750,67001 
157238.656250,68001 
153022.703125,69001 
155569.875000,70001 
153520.656250,71001 
165333.312500,72001 
167350.953125,73001 
155113.968750,74001 
168515.078125,75001 
165354.359375,76001 
159852.609375,77001 
179201.406250,78001 
160849.031250,79001 
158494.703125,80001 
170105.843750,81001 
160687.031250,82001 
157094.718750,83001 
172672.796875,84001 
180478.781250,85001 
177184.640625,86001 
168874.953125,87001 
191806.890625,88001 
185270.140625,89001 
167429.703125,90001 
183440.171875,91001 
176536.281250,92001 
178479.109375,93001 
244336.140625,94001 
172663.171875,95001 
178578.265625,96001 
183761.000000,97001 
190044.109375,98001 
177497.484375,99001 
243107.359375,100001 
238679.953125,101001 
185000.593750,102001 
252221.625000,103001 
177592.781250,104001 
244296.312500,105001 
249622.625000,106001 
193147.828125,107001 
187922.609375,108001 
254019.421875,109001 
189413.609375,110001 
257922.937500,111001 
256565.265625,112001 
242616.375000,113001 
230323.656250,114001 
238489.843750,115001 
233421.187500,116001 
232766.015625,117001 
234135.921875,118001 
230693.625000,119001 
241813.171875,120001 
224716.781250,121001 
233483.578125,122001 
230680.218750,123001 
214029.140625,124001 
232059.187500,125001 
256717.890625,126001 
168195.421875,127001 
235979.156250,128001 
254299.390625,129001 
243317.703125,130001 
241329.703125,131001 
246567.234375,132001 
242547.640625,133001 
216294.609375,134001 
217898.187500,135001 
232697.125000,136001 
234528.515625,137001 
230070.687500,138001 
252857.812500,139001 
211526.609375,140001 
247402.718750,141001 
239268.375000,142001 
238454.218750,143001 
212084.296875,144001 
235332.015625,145001 
240226.078125,146001 
245993.843750,147001 
236706.921875,148001 
257137.671875,149001 
238553.109375,150001 
248363.031250,151001 
256736.765625,152001 
247560.421875,153001 
214758.265625,154001 
247216.453125,155001 
245064.968750,156001 
249755.015625,157001 
249805.921875,158001 
241219.437500,159001 
243868.656250,160001 
232917.890625,161001 
246106.750000,162001 
249584.281250,163001 
249674.203125,164001 
245522.593750,165001 
245489.156250,166001 
255681.609375,167001 
241139.953125,168001 
225115.562500,169001 
245375.437500,170001 
247323.921875,171001 
262412.656250,172001 
248861.421875,173001 
258201.953125,174001 
252887.953125,175001 
250471.046875,176001 
252314.296875,177001 
264143.468750,178001 
256987.796875,179001 
256453.703125,180001 
251594.703125,181001 
240225.703125,182001 
255770.171875,183001 
264681.093750,184001 
246057.781250,185001 
264358.031250,186001 
248237.453125,187001 
256112.968750,188001 
256295.125000,189001 
258580.406250,190001 
256540.750000,191001 
254631.421875,192001 
265182.281250,193001 
261986.484375,194001 
269489.156250,195001 
260345.343750,196001 
254418.078125,197001 
264597.562500,198001 
267355.875000,199001 
261629.015625,200001 
260847.171875,201001 
259544.640625,202001 
256277.171875,203001 
274521.437500,204001 
264016.656250,205001 
242628.140625,206001 
246089.921875,207001 
265554.656250,208001 
264932.156250,209001 
267604.125000,210001 
246033.734375,211001 
258670.296875,212001 
256130.875000,213001 
266907.375000,214001 
258006.875000,215001 
264387.937500,216001 
257895.484375,217001 
270827.187500,218001 
269448.468750,219001 
258832.312500,220001 
266840.125000,221001 
267247.312500,222001 
264223.906250,223001 
262888.843750,224001 
277996.937500,225001 
287165.906250,226001 
284606.843750,227001 
283957.718750,228001 
264591.156250,229001 
298879.218750,230001 
284181.281250,231001 
288818.906250,232001 
290506.812500,233001 
290089.875000,234001 
301792.125000,235001 
237649.109375,236001 
286454.531250,237001 
288166.468750,238001 
289272.156250,239001 
300376.718750,240001 
296550.937500,241001 
288870.187500,242001 
303400.468750,243001 
297355.500000,244001 
259383.828125,245001 
286829.812500,246001 
294369.468750,247001 
264183.562500,248001 
301645.718750,249001 
