48813.972656,1 
3078904.500000,1001 
3577946.250000,2001 
3607215.000000,3001 
3615589.500000,4001 
3616089.000000,5001 
3633910.250000,6001 
3641699.750000,7001 
3645257.000000,8001 
3648541.250000,9001 
3648704.750000,10001 
3649821.250000,11001 
3648566.750000,12001 
3651895.750000,13001 
3653648.250000,14001 
3653623.250000,15001 
3654181.250000,16001 
3654673.250000,17001 
3654338.500000,18001 
3655177.500000,19001 
3652918.750000,20001 
3655585.250000,21001 
3656254.000000,22001 
3651489.000000,23001 
3656908.000000,24001 
3657258.000000,25001 
3653001.500000,26001 
3657135.250000,27001 
3657052.000000,28001 
3657242.250000,29001 
3656903.750000,30001 
3658185.250000,31001 
3658418.750000,32001 
3641210.500000,33001 
3648529.250000,34001 
3641591.000000,35001 
3649863.500000,36001 
3645418.750000,37001 
3651219.750000,38001 
3649651.000000,39001 
3651592.750000,40001 
3652010.500000,41001 
3651048.250000,42001 
3652105.000000,43001 
3652587.750000,44001 
3653186.250000,45001 
3651778.500000,46001 
3651416.500000,47001 
3649270.750000,48001 
3653666.500000,49001 
